date,state,energy_mu,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,cloud_cover_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,is_national_holiday,is_state_holiday,holiday_name
2024-10-02,Andhra Pradesh,227.8,34.4,25.0,29.6,36.0,78,0.0,0.0,11.6,22.0,86,1001.5,22.28,4.88,1,0,Mahatma Gandhi's Birthday
2024-10-03,Andhra Pradesh,223.1,34.7,26.1,30.1,35.8,75,0.4,0.4,14.5,28.4,98,1000.6,21.67,5.05,0,0,
2024-10-04,Andhra Pradesh,222.4,34.8,26.1,30.1,35.4,71,0.5,0.5,11.2,25.6,58,1000.9,21.85,5.07,0,0,
2024-10-05,Andhra Pradesh,222.7,34.6,25.6,29.6,35.2,74,0.0,0.0,15.4,31.0,39,1001.7,21.67,4.88,0,0,
2024-10-06,Andhra Pradesh,216.9,34.4,26.0,29.4,35.3,76,0.4,0.4,12.8,26.6,94,1002.9,20.68,4.63,0,0,
2024-10-07,Andhra Pradesh,217.6,32.5,24.4,27.6,33.1,82,9.3,9.3,18.4,39.2,33,1004.8,18.54,3.94,0,0,
2024-10-08,Andhra Pradesh,220.7,30.7,24.9,27.2,32.5,85,6.5,6.5,16.3,32.4,58,1005.5,14.01,2.98,0,0,
2024-10-09,Andhra Pradesh,218.5,31.6,24.5,27.2,32.5,86,4.9,4.9,14.3,36.0,66,1003.8,15.82,3.37,0,0,
2024-10-10,Andhra Pradesh,211.8,31.6,24.2,26.8,31.9,87,16.4,16.4,14.8,30.6,99,1002.8,15.04,3.18,0,0,
2024-10-11,Andhra Pradesh,208.3,30.1,24.1,26.6,31.6,87,3.7,3.7,14.2,27.0,87,1002.9,11.55,2.52,0,0,
2024-10-12,Andhra Pradesh,198.1,31.2,24.2,27.3,32.7,85,2.1,2.1,10.8,25.9,53,1003.9,16.47,3.5,1,0,Dussehra
2024-10-13,Andhra Pradesh,198.2,32.1,24.2,27.5,33.4,85,1.0,1.0,11.3,26.3,48,1003.8,19.32,4.05,0,0,
2024-10-14,Andhra Pradesh,192.7,28.5,24.5,26.1,31.3,90,12.2,12.2,13.7,33.5,100,1003.7,7.54,1.68,0,0,
2024-10-15,Andhra Pradesh,187.1,30.5,24.7,27.0,32.3,87,4.4,4.4,14.7,31.3,100,1003.3,12.98,2.75,0,0,
2024-10-16,Andhra Pradesh,180.7,30.0,24.5,26.6,31.5,88,3.3,3.3,15.8,37.1,100,1002.4,9.81,2.14,0,0,
2024-10-17,Andhra Pradesh,184.0,30.2,25.0,26.9,31.8,88,9.6,9.6,17.2,34.2,97,1002.5,14.04,2.96,0,0,
2024-10-18,Andhra Pradesh,189.6,30.1,24.7,26.9,32.2,89,3.8,3.8,16.7,34.9,92,1003.1,12.88,2.69,0,0,
2024-10-19,Andhra Pradesh,187.1,30.8,24.3,26.7,32.2,89,7.3,7.3,14.4,32.8,97,1004.4,13.83,2.82,0,0,
2024-10-20,Andhra Pradesh,184.5,31.5,24.8,27.2,32.7,86,4.2,4.2,12.4,26.6,82,1005.3,16.17,3.42,0,0,
2024-10-21,Andhra Pradesh,191.8,31.8,23.5,26.9,32.5,86,3.7,3.7,12.3,28.4,43,1005.4,18.93,3.89,0,0,
2024-10-22,Andhra Pradesh,194.1,32.6,24.3,27.8,33.4,80,0.4,0.4,6.7,16.9,52,1004.9,20.16,4.25,0,0,
2024-10-23,Andhra Pradesh,196.2,33.3,24.2,28.0,32.3,74,0.0,0.0,13.0,27.0,86,1003.3,21.11,4.73,0,0,
2024-10-24,Andhra Pradesh,197.5,33.0,22.8,27.6,30.0,62,0.0,0.0,15.3,30.2,100,1002.1,20.93,5.22,0,0,
2024-10-25,Andhra Pradesh,202.8,33.0,22.5,27.7,30.2,63,0.3,0.3,15.8,32.8,59,1001.8,21.01,5.16,0,0,
2024-10-26,Andhra Pradesh,207.9,33.6,24.5,28.5,31.4,63,0.0,0.0,14.8,35.6,74,1001.5,20.16,5.11,0,0,
2024-10-27,Andhra Pradesh,209.2,33.7,23.9,28.3,31.3,62,0.0,0.0,10.4,22.3,31,1001.2,21.26,5.12,0,0,
2024-10-28,Andhra Pradesh,215.2,33.4,23.7,28.2,32.3,68,0.0,0.0,10.6,18.0,29,1001.2,20.46,4.58,0,0,
2024-10-29,Andhra Pradesh,220.4,32.7,24.5,28.2,33.3,75,1.0,1.0,10.3,20.2,45,1002.7,19.57,4.19,0,0,
2024-10-30,Andhra Pradesh,218.4,30.2,24.2,26.9,32.5,86,6.4,6.4,12.1,30.2,47,1004.0,16.12,3.31,0,0,
2024-10-31,Andhra Pradesh,205.5,31.8,23.7,27.5,32.8,80,2.2,2.2,9.1,19.8,27,1005.2,18.65,3.99,1,0,Diwali (Deepavali)
2024-11-01,Andhra Pradesh,205.7,33.1,23.3,27.9,32.4,74,0.1,0.1,9.0,20.5,7,1006.2,19.38,4.32,0,1,Andhra Pradesh Foundation Day
2024-11-02,Andhra Pradesh,214.5,32.4,23.4,27.9,32.9,76,0.2,0.2,7.0,20.5,22,1006.6,18.8,4.05,0,0,
2024-11-03,Andhra Pradesh,211.6,32.9,24.7,28.1,32.4,72,0.0,0.0,9.5,21.6,42,1006.6,17.68,4.09,0,0,
2024-11-04,Andhra Pradesh,213.1,32.8,23.7,27.7,31.5,71,0.0,0.0,10.7,23.0,28,1005.8,19.19,4.34,0,0,
2024-11-05,Andhra Pradesh,213.0,33.3,22.7,27.9,31.0,64,0.0,0.0,11.7,22.3,38,1005.9,20.24,4.78,0,0,
2024-11-06,Andhra Pradesh,216.3,34.1,23.3,28.1,31.6,67,0.0,0.0,14.4,25.2,36,1006.0,19.65,4.67,0,0,
2024-11-07,Andhra Pradesh,219.8,33.8,23.3,28.2,32.1,70,0.0,0.0,12.7,25.2,15,1006.1,19.26,4.52,0,0,
2024-11-08,Andhra Pradesh,218.3,32.8,24.5,28.2,32.3,71,0.3,0.3,10.3,25.6,22,1006.2,17.76,4.19,0,0,
2024-11-09,Andhra Pradesh,217.8,33.5,23.5,28.2,31.8,69,0.2,0.2,10.4,25.2,13,1006.2,18.93,4.47,0,0,
2024-11-10,Andhra Pradesh,216.6,33.5,23.3,28.0,31.1,65,0.1,0.1,9.7,24.5,10,1005.9,19.3,4.58,0,0,
2024-11-11,Andhra Pradesh,219.0,33.9,22.3,28.2,30.6,60,0.0,0.0,12.7,27.7,58,1005.1,18.81,4.84,0,0,
2024-11-12,Andhra Pradesh,212.2,30.5,24.5,26.9,30.8,79,4.3,4.3,16.1,35.3,100,1005.1,11.01,2.81,0,0,
2024-11-13,Andhra Pradesh,206.5,31.3,23.8,26.6,31.0,84,1.7,1.7,15.3,36.0,94,1004.8,15.75,3.35,0,0,
2024-11-14,Andhra Pradesh,206.2,31.2,24.2,26.8,31.3,83,2.7,2.7,16.3,36.0,100,1005.9,14.69,3.23,0,0,
2024-11-15,Andhra Pradesh,200.7,31.6,24.4,27.1,31.7,81,1.1,1.1,14.6,33.5,98,1006.3,14.63,3.26,1,0,Guru Nanak's Birthday
2024-11-16,Andhra Pradesh,200.5,31.9,24.0,27.6,31.9,75,0.2,0.2,13.1,24.5,18,1005.6,18.24,4.04,0,0,
2024-11-17,Andhra Pradesh,198.0,31.5,24.4,27.3,30.9,72,0.4,0.4,11.7,28.4,39,1005.8,16.75,3.88,0,0,
2024-11-18,Andhra Pradesh,200.6,31.6,22.7,26.4,28.8,66,0.0,0.0,12.2,27.0,16,1006.6,19.02,4.36,0,0,
2024-11-19,Andhra Pradesh,200.3,31.0,21.3,25.8,27.9,64,0.0,0.0,9.7,24.1,5,1007.5,19.54,4.24,0,0,
2024-11-20,Andhra Pradesh,201.2,30.6,20.7,25.6,27.7,65,0.0,0.0,11.9,24.5,19,1007.1,18.28,4.11,0,0,
2024-11-21,Andhra Pradesh,201.0,30.8,20.9,25.7,27.8,64,0.0,0.0,11.0,23.4,8,1006.8,19.3,4.2,0,0,
2024-11-22,Andhra Pradesh,200.3,31.1,20.9,25.9,27.9,61,0.0,0.0,11.0,20.5,67,1006.6,19.64,4.38,0,0,
2024-11-23,Andhra Pradesh,203.1,31.4,21.1,26.3,28.8,63,0.0,0.0,9.6,22.0,78,1007.3,19.03,3.98,0,0,
2024-11-24,Andhra Pradesh,199.7,31.7,21.5,26.4,29.1,66,0.0,0.0,10.7,21.6,73,1007.1,18.67,4.12,0,0,
2024-11-25,Andhra Pradesh,201.0,31.2,21.4,26.1,27.8,62,0.0,0.0,11.5,27.7,98,1006.7,16.71,4.15,0,0,
2024-11-26,Andhra Pradesh,196.3,31.4,23.3,27.0,28.1,57,0.0,0.0,15.5,32.4,98,1005.7,12.64,4.1,0,0,
2024-11-27,Andhra Pradesh,192.8,31.2,22.3,26.0,26.4,55,0.0,0.0,14.1,33.1,99,1004.8,16.57,4.75,0,0,
2024-11-28,Andhra Pradesh,197.5,31.1,20.1,25.8,26.2,52,0.0,0.0,12.7,29.2,99,1004.3,17.73,4.71,0,0,
2024-11-29,Andhra Pradesh,197.8,30.2,24.1,26.2,27.8,65,0.9,0.9,17.9,37.8,100,1003.8,9.6,3.29,0,0,
2024-11-30,Andhra Pradesh,184.8,28.1,23.8,25.6,28.6,83,8.2,8.2,25.2,55.1,100,1002.1,5.84,1.89,0,0,
2024-12-01,Andhra Pradesh,174.0,28.8,23.9,25.5,28.7,88,9.0,9.0,21.5,43.9,97,1001.0,10.33,2.3,0,0,
2024-12-02,Andhra Pradesh,179.2,30.3,23.5,26.3,29.9,84,1.1,1.1,19.6,39.2,100,1002.2,11.43,2.71,0,0,
2024-12-03,Andhra Pradesh,178.6,30.6,24.1,26.5,30.6,83,3.8,3.8,18.1,36.7,86,1005.0,11.54,2.62,0,0,
2024-12-04,Andhra Pradesh,183.0,30.2,23.5,26.4,30.7,84,1.2,1.2,14.9,32.4,55,1005.7,12.09,2.68,0,0,
2024-12-05,Andhra Pradesh,185.3,30.2,23.8,26.1,31.1,86,3.5,3.5,12.7,30.2,60,1006.3,12.14,2.57,0,0,
2024-12-06,Andhra Pradesh,190.8,31.7,23.4,26.4,31.5,84,1.3,1.3,10.2,28.4,28,1006.0,15.18,3.23,0,0,
2024-12-07,Andhra Pradesh,196.4,32.0,22.4,26.7,31.7,82,0.2,0.2,10.7,23.4,70,1005.5,15.81,3.45,0,0,
2024-12-08,Andhra Pradesh,192.6,31.6,22.5,26.3,30.4,80,0.8,0.8,10.9,26.3,71,1005.6,15.28,3.42,0,0,
2024-12-09,Andhra Pradesh,198.7,32.1,22.6,26.7,31.1,77,0.0,0.0,6.1,24.1,93,1005.4,16.71,3.46,0,0,
2024-12-10,Andhra Pradesh,204.3,33.1,22.7,27.4,31.2,73,0.0,0.0,10.8,24.5,91,1005.5,16.64,3.9,0,0,
2024-12-11,Andhra Pradesh,203.7,32.9,22.8,27.3,30.3,70,0.1,0.1,13.5,30.2,89,1006.2,16.28,4.08,0,0,
2024-12-12,Andhra Pradesh,197.5,31.2,23.5,26.9,29.6,69,0.0,0.0,13.6,30.2,95,1006.0,12.92,3.42,0,0,
2024-12-13,Andhra Pradesh,194.2,30.6,22.7,26.1,28.2,66,0.0,0.0,11.5,26.3,89,1006.8,15.08,3.61,0,0,
2024-12-14,Andhra Pradesh,190.7,30.8,20.9,25.4,27.2,65,0.0,0.0,13.9,27.0,14,1008.2,17.63,4.09,0,0,
2024-12-15,Andhra Pradesh,189.3,30.6,19.9,24.8,26.3,62,0.0,0.0,9.0,25.2,43,1008.9,18.09,3.92,0,0,
2024-12-16,Andhra Pradesh,191.8,30.6,19.0,24.3,25.7,64,0.0,0.0,13.3,24.5,87,1007.8,18.27,3.97,0,0,
2024-12-17,Andhra Pradesh,194.7,31.1,19.3,24.9,25.7,60,0.0,0.0,13.0,31.3,89,1006.2,12.76,3.65,0,0,
2024-12-18,Andhra Pradesh,192.2,31.5,22.3,26.4,28.6,69,0.0,0.0,16.7,32.8,92,1004.9,12.05,3.4,0,0,
2024-12-19,Andhra Pradesh,193.0,29.8,23.7,25.9,28.6,78,1.1,1.1,21.4,42.8,100,1004.6,9.99,2.8,0,0,
2024-12-20,Andhra Pradesh,194.8,29.6,23.7,26.0,29.1,78,2.1,2.1,16.7,36.0,96,1003.7,12.68,3.13,0,0,
2024-12-21,Andhra Pradesh,194.3,31.9,21.8,26.1,29.4,76,0.6,0.6,13.0,29.9,60,1004.2,16.33,3.67,0,0,
2024-12-22,Andhra Pradesh,192.2,30.6,20.6,25.2,28.0,73,0.2,0.2,11.7,21.2,11,1005.6,16.89,3.66,0,0,
2024-12-30,Andhra Pradesh,195.8,31.0,19.1,24.8,27.3,72,0.0,0.0,11.6,23.0,45,1009.7,17.85,3.88,0,0,
2024-12-31,Andhra Pradesh,201.8,31.1,20.7,25.3,28.4,76,0.0,0.0,10.0,23.8,43,1009.8,17.33,3.78,0,0,
2025-01-01,Andhra Pradesh,196.4,30.6,20.9,25.0,28.2,77,0.0,0.0,9.6,22.7,55,1008.5,17.07,3.71,0,0,
2025-01-02,Andhra Pradesh,199.4,29.4,21.0,24.7,27.7,76,0.0,0.0,12.3,24.5,88,1008.5,16.12,3.47,0,0,
2025-01-03,Andhra Pradesh,201.1,29.5,20.1,24.3,26.7,73,0.0,0.0,8.8,20.9,87,1008.8,17.31,3.65,0,0,
2025-01-04,Andhra Pradesh,200.0,29.5,19.0,23.9,25.8,70,0.0,0.0,8.7,20.5,17,1007.7,17.53,3.77,0,0,
2025-01-05,Andhra Pradesh,195.0,29.4,19.1,23.9,25.9,71,0.0,0.0,10.6,27.0,4,1008.0,16.55,3.67,0,0,
2025-01-06,Andhra Pradesh,199.1,29.7,18.5,23.8,25.5,70,0.0,0.0,11.4,29.2,20,1007.6,17.56,3.93,0,0,
2025-01-07,Andhra Pradesh,203.1,30.6,19.2,24.7,26.8,65,0.0,0.0,11.1,23.0,4,1007.3,18.63,4.02,0,0,
2025-01-08,Andhra Pradesh,206.8,31.0,19.7,25.0,27.1,67,0.0,0.0,13.3,27.4,13,1007.4,17.65,3.96,0,0,
2025-01-09,Andhra Pradesh,207.2,30.1,19.7,24.6,25.9,67,0.0,0.0,16.9,34.9,8,1008.9,17.2,4.21,0,0,
2025-01-10,Andhra Pradesh,209.2,30.4,19.9,24.5,24.7,60,0.0,0.0,18.2,40.3,3,1010.4,19.09,4.96,0,0,
2025-01-11,Andhra Pradesh,203.5,29.7,19.0,24.0,24.8,66,0.0,0.0,18.7,37.1,61,1010.2,18.62,4.46,0,0,
2025-01-12,Andhra Pradesh,203.6,30.4,19.3,24.6,26.0,67,0.0,0.0,11.6,29.2,40,1009.5,18.88,4.33,0,0,
2025-01-13,Andhra Pradesh,197.7,31.8,20.2,25.3,27.0,68,0.0,0.0,12.4,25.9,0,1007.9,18.84,4.33,0,0,
2025-01-14,Andhra Pradesh,185.7,31.6,20.6,25.4,27.5,72,0.0,0.0,17.4,35.3,20,1009.3,18.07,4.38,0,0,
2025-01-15,Andhra Pradesh,182.8,31.4,21.2,25.4,27.3,71,0.0,0.0,18.4,36.4,33,1010.0,17.17,4.2,0,0,
2025-01-16,Andhra Pradesh,197.9,30.5,20.8,25.2,27.4,71,0.0,0.0,14.2,31.7,36,1009.7,16.56,3.86,0,0,
2025-01-17,Andhra Pradesh,202.0,30.5,20.6,24.8,26.5,69,0.0,0.0,15.2,30.2,13,1008.7,16.65,3.96,0,0,
2025-01-18,Andhra Pradesh,206.2,30.0,19.4,24.3,25.1,62,0.0,0.0,13.7,33.1,49,1008.3,19.09,4.37,0,0,
2025-01-19,Andhra Pradesh,201.7,31.8,19.3,24.7,25.9,64,0.0,0.0,14.1,26.3,24,1007.9,18.41,4.3,0,0,
2025-01-20,Andhra Pradesh,205.8,31.6,19.2,24.8,27.1,68,0.0,0.0,13.7,24.8,6,1007.1,19.39,4.15,0,0,
2025-01-21,Andhra Pradesh,206.9,32.4,18.2,24.7,26.3,64,0.0,0.0,12.5,24.1,25,1006.2,19.73,4.39,0,0,
2025-01-22,Andhra Pradesh,209.4,31.7,18.8,24.2,26.5,74,0.0,0.0,14.3,27.4,20,1006.5,18.04,4.06,0,0,
2025-01-23,Andhra Pradesh,211.4,31.3,20.1,25.0,27.4,71,0.0,0.0,10.9,21.6,43,1006.8,18.72,4.26,0,0,
2025-01-24,Andhra Pradesh,209.6,31.6,18.6,24.5,26.9,72,0.0,0.0,13.4,27.7,21,1006.5,19.2,4.25,0,0,
2025-01-25,Andhra Pradesh,212.1,32.3,18.1,24.6,26.9,68,0.0,0.0,10.0,18.0,49,1007.0,18.77,3.95,0,0,
2025-01-26,Andhra Pradesh,207.5,33.1,19.3,25.5,28.1,69,0.0,0.0,14.2,28.4,15,1006.4,19.71,4.52,1,0,Republic Day
2025-01-27,Andhra Pradesh,214.2,32.6,20.5,25.9,28.9,69,0.0,0.0,14.9,34.2,50,1005.5,19.14,4.11,0,0,
2025-01-28,Andhra Pradesh,218.2,32.8,20.5,26.0,28.8,70,0.0,0.0,15.9,33.8,32,1006.0,18.93,4.43,0,0,
2025-01-29,Andhra Pradesh,219.3,32.4,20.8,26.0,28.5,67,0.0,0.0,14.1,30.2,20,1007.8,18.89,4.34,0,0,
2025-01-30,Andhra Pradesh,221.7,32.8,19.9,26.0,28.7,68,0.0,0.0,14.7,28.8,36,1006.3,19.04,4.37,0,0,
2025-01-31,Andhra Pradesh,222.4,33.8,19.5,26.2,29.0,69,0.0,0.0,11.2,23.4,23,1005.5,18.59,4.25,0,0,
2025-02-01,Andhra Pradesh,224.4,34.2,21.7,27.3,30.5,69,0.1,0.1,15.6,31.0,30,1006.0,20.18,4.72,0,0,
2025-02-02,Andhra Pradesh,217.7,34.5,21.4,26.7,29.4,68,0.0,0.0,13.1,28.1,35,1006.4,19.87,4.73,0,0,
2025-02-03,Andhra Pradesh,220.7,35.1,19.9,27.0,28.9,60,0.0,0.0,13.5,25.9,15,1006.4,20.6,4.99,0,0,
2025-02-04,Andhra Pradesh,227.0,36.1,21.7,28.4,29.4,46,0.0,0.0,14.7,28.4,77,1006.5,20.71,5.05,0,0,
2025-02-05,Andhra Pradesh,229.7,35.9,21.5,28.2,30.3,57,0.0,0.0,16.0,33.8,35,1005.6,20.63,5.19,0,0,
2025-02-06,Andhra Pradesh,232.1,35.4,21.9,28.0,31.2,67,0.0,0.0,14.3,29.2,16,1005.8,19.34,4.85,0,0,
2025-02-07,Andhra Pradesh,237.6,35.1,22.2,28.1,31.1,64,0.0,0.0,16.8,33.1,14,1007.0,19.38,4.7,0,0,
2025-02-08,Andhra Pradesh,231.4,36.4,22.2,28.6,31.2,59,0.0,0.0,16.3,37.1,2,1006.7,20.62,4.97,0,0,
2025-02-09,Andhra Pradesh,230.8,35.1,23.2,28.2,31.6,68,0.0,0.0,15.4,31.0,18,1006.7,19.4,4.81,0,0,
2025-02-10,Andhra Pradesh,234.5,34.5,22.4,27.8,31.1,66,0.0,0.0,12.6,25.6,20,1007.8,19.72,4.81,0,0,
2025-02-11,Andhra Pradesh,234.8,35.3,22.0,27.6,30.6,66,0.0,0.0,17.3,34.9,21,1007.7,21.12,4.92,0,0,
2025-02-12,Andhra Pradesh,234.2,36.2,21.1,27.6,30.4,64,0.0,0.0,16.4,34.6,32,1007.2,21.39,4.98,0,0,
2025-02-13,Andhra Pradesh,236.5,36.7,21.7,28.0,31.1,65,0.0,0.0,19.8,39.6,41,1006.5,21.11,4.89,0,0,
2025-02-14,Andhra Pradesh,238.0,36.8,21.8,28.5,30.5,58,0.0,0.0,12.5,25.9,0,1006.1,21.9,5.4,0,0,
2025-02-15,Andhra Pradesh,238.1,37.3,21.4,28.5,30.5,56,0.0,0.0,16.7,31.0,0,1005.3,22.24,4.8,0,0,
2025-02-16,Andhra Pradesh,234.3,35.6,22.9,28.2,31.6,67,0.1,0.1,16.9,33.8,29,1006.2,20.57,4.75,0,0,
2025-02-17,Andhra Pradesh,238.4,36.4,22.4,28.2,31.4,67,0.0,0.0,20.7,45.4,20,1007.4,19.78,4.88,0,0,
2025-02-18,Andhra Pradesh,240.9,35.8,22.8,28.0,31.2,67,0.0,0.0,19.1,42.1,23,1007.2,20.53,5.17,0,0,
2025-02-19,Andhra Pradesh,240.5,37.0,22.4,28.5,32.1,68,0.0,0.0,17.1,37.8,19,1005.5,20.42,4.86,0,0,
2025-02-20,Andhra Pradesh,241.3,36.0,23.3,28.5,31.9,68,0.0,0.0,16.8,40.7,20,1006.6,20.01,5.05,0,0,
2025-02-21,Andhra Pradesh,242.7,36.1,23.1,28.4,31.8,67,0.0,0.0,14.4,41.8,15,1008.1,20.08,4.89,0,0,
2025-02-22,Andhra Pradesh,242.4,35.9,22.8,28.8,32.3,66,0.0,0.0,15.3,30.6,20,1008.1,20.06,4.77,0,0,
2025-02-23,Andhra Pradesh,238.4,37.5,23.3,29.4,31.8,58,0.0,0.0,16.0,34.6,15,1008.2,20.54,5.46,0,0,
2025-02-24,Andhra Pradesh,239.8,35.2,22.7,28.4,30.9,64,0.0,0.0,15.5,31.0,9,1009.1,21.87,5.56,0,0,
2025-02-25,Andhra Pradesh,242.2,35.1,23.3,28.5,31.4,66,0.2,0.2,15.2,29.9,29,1010.2,21.47,5.39,0,0,
2025-02-26,Andhra Pradesh,237.7,35.4,22.6,28.3,30.7,62,0.0,0.0,17.6,34.6,22,1010.1,21.54,5.75,1,0,Maha Shivaratri
2025-02-27,Andhra Pradesh,236.8,35.0,22.8,28.3,31.1,63,0.0,0.0,16.1,34.6,18,1008.5,21.83,5.38,0,0,
2025-02-28,Andhra Pradesh,238.0,35.6,22.8,28.3,31.1,64,0.0,0.0,16.3,33.5,59,1007.5,22.45,5.7,0,0,
2025-03-01,Andhra Pradesh,238.5,35.6,22.3,28.2,31.6,67,0.0,0.0,14.2,31.7,37,1006.6,22.37,5.22,0,0,
2025-03-02,Andhra Pradesh,235.6,36.6,22.6,29.1,32.5,64,0.0,0.0,13.4,28.8,53,1004.6,22.58,5.45,0,0,
2025-03-03,Andhra Pradesh,243.2,37.4,23.3,29.7,33.2,64,0.0,0.0,17.2,34.2,25,1004.3,21.43,5.22,0,0,
2025-03-04,Andhra Pradesh,249.2,39.2,24.2,30.7,34.5,61,0.0,0.0,15.5,36.0,73,1003.9,22.4,5.46,0,0,
2025-03-05,Andhra Pradesh,251.1,39.7,23.9,30.6,34.3,61,0.0,0.0,13.5,29.5,80,1004.0,22.3,5.68,0,0,
2025-03-06,Andhra Pradesh,242.0,37.8,22.3,29.7,29.2,39,0.0,0.0,16.6,38.5,53,1005.1,24.88,6.86,0,0,
2025-03-07,Andhra Pradesh,241.8,36.7,22.8,28.7,32.0,64,0.0,0.0,19.1,38.9,42,1004.1,22.57,5.27,0,0,
2025-03-08,Andhra Pradesh,241.4,38.0,23.1,29.4,32.7,63,0.0,0.0,18.6,40.7,17,1003.0,22.94,5.53,0,0,
2025-03-09,Andhra Pradesh,236.9,35.6,23.5,28.6,31.7,67,0.0,0.0,17.7,40.0,14,1004.8,21.55,5.68,0,0,
2025-03-10,Andhra Pradesh,236.9,35.3,23.7,28.5,31.0,63,0.0,0.0,15.6,36.0,16,1007.6,22.1,5.85,0,0,
2025-03-11,Andhra Pradesh,236.0,36.7,22.4,28.7,31.2,63,0.0,0.0,16.1,34.9,25,1007.3,23.13,5.98,0,0,
2025-03-12,Andhra Pradesh,241.0,38.5,23.2,29.6,33.4,64,0.0,0.0,19.4,39.2,27,1005.0,23.22,5.53,0,0,
2025-03-13,Andhra Pradesh,247.5,40.2,24.9,31.0,34.7,62,0.0,0.0,15.9,37.8,80,1003.6,23.17,5.76,0,0,
2025-03-14,Andhra Pradesh,242.3,40.1,24.9,31.1,35.0,64,0.0,0.0,18.2,36.4,34,1003.9,22.26,5.99,1,0,Holi
2025-03-15,Andhra Pradesh,241.7,38.4,23.8,30.2,33.7,64,0.1,0.1,15.7,34.9,22,1005.2,22.44,6.14,0,0,
2025-03-16,Andhra Pradesh,240.0,38.8,23.5,29.8,33.1,65,0.0,0.0,16.9,35.6,12,1005.1,23.66,6.28,0,0,
2025-04-14,Andhra Pradesh,218.9,36.7,24.7,30.6,35.0,64,0.0,0.0,11.7,27.4,13,1002.3,23.65,5.8,1,0,Dr. B. R. Ambedkar's Birthday
2025-04-15,Andhra Pradesh,227.7,35.5,26.2,30.2,35.1,71,1.6,1.6,15.8,33.8,29,1002.7,20.64,5.09,0,0,
2025-04-16,Andhra Pradesh,220.6,36.9,26.1,30.7,34.8,65,0.3,0.3,13.9,36.7,13,1002.8,22.28,5.87,0,0,
2025-04-17,Andhra Pradesh,230.8,37.1,26.9,31.4,36.3,66,0.6,0.6,15.1,33.8,21,1001.7,21.87,5.6,0,0,
2025-04-18,Andhra Pradesh,234.5,37.0,27.6,31.8,36.5,66,1.0,1.0,14.0,39.2,20,1001.0,21.99,5.92,1,0,Good Friday
2025-04-19,Andhra Pradesh,236.4,38.8,27.8,32.6,37.8,65,0.1,0.1,15.1,33.8,33,1000.5,22.51,5.78,0,0,
2025-04-20,Andhra Pradesh,237.8,38.7,28.6,32.9,38.2,64,0.4,0.4,14.8,29.5,33,1000.9,21.64,5.89,0,0,
2025-04-21,Andhra Pradesh,236.4,40.0,27.8,32.6,37.9,65,0.4,0.4,15.1,34.6,25,1002.7,22.09,5.83,0,0,
2025-04-22,Andhra Pradesh,246.4,38.9,27.7,32.4,37.6,66,0.0,0.0,16.8,36.0,7,1003.5,24.54,6.57,0,0,
2025-04-23,Andhra Pradesh,250.0,39.3,27.3,32.5,37.0,63,0.0,0.0,14.8,31.0,6,1001.9,24.97,6.86,0,0,
2025-04-24,Andhra Pradesh,250.2,39.3,27.0,32.5,36.9,63,0.0,0.0,13.7,33.8,41,1001.1,24.55,6.81,0,0,
2025-04-25,Andhra Pradesh,254.2,39.0,27.2,32.5,37.4,65,0.0,0.0,15.1,32.8,15,1001.5,24.24,6.62,0,0,
2025-04-26,Andhra Pradesh,253.9,38.7,27.9,32.4,37.0,64,0.0,0.0,15.9,34.2,34,1001.7,23.98,6.65,0,0,
2025-04-27,Andhra Pradesh,242.9,38.8,27.2,31.8,36.5,65,0.2,0.2,19.6,44.3,37,1003.0,22.64,5.93,0,0,
2025-04-28,Andhra Pradesh,242.5,37.8,27.5,31.7,36.1,63,1.1,1.1,18.3,43.2,39,1001.8,21.71,5.91,0,0,
2025-04-29,Andhra Pradesh,244.7,38.3,27.5,32.2,36.5,61,0.6,0.6,15.5,33.5,13,1000.8,22.42,6.22,0,0,
2025-04-30,Andhra Pradesh,234.8,39.0,27.9,32.2,36.7,63,3.2,3.2,15.8,32.0,37,1001.4,22.92,6.22,0,0,
2025-05-01,Andhra Pradesh,226.8,38.0,27.6,32.0,36.9,66,0.8,0.8,15.2,41.0,44,1002.1,21.94,5.89,0,0,
2025-05-02,Andhra Pradesh,226.3,36.5,27.3,31.5,36.6,68,2.2,2.2,15.5,36.4,29,1002.3,19.4,5.18,0,0,
2025-05-03,Andhra Pradesh,227.5,36.5,28.3,32.1,37.6,67,3.4,3.4,13.6,33.5,35,1001.0,21.1,5.46,0,0,
2025-05-04,Andhra Pradesh,199.3,37.0,27.4,30.9,36.5,70,0.7,0.7,11.6,31.3,49,1000.6,20.25,4.77,0,0,
2025-05-05,Andhra Pradesh,217.8,37.9,25.3,31.1,35.8,66,0.0,0.0,17.0,38.5,30,1000.4,23.76,6.07,0,0,
2025-05-06,Andhra Pradesh,229.3,39.1,27.0,31.7,36.6,64,1.0,1.0,12.9,43.6,22,1001.1,22.15,5.56,0,0,
2025-05-07,Andhra Pradesh,225.3,36.6,27.2,30.4,36.3,73,10.2,10.2,14.7,34.6,42,1000.5,21.5,4.95,0,0,
